centroideY;centroideX;nome;URL;codigoStr
-5.913938099325124;-42.627975868887326;Água Branca - PI;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-42.627975868887326/-5.913938099325124.json;4271105910287100001
-19.782216837899405;-52.99097480291808;Água Clara - MS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-52.99097480291808/-19.782216837899405.json;5300120000338400001
-20.004954226232183;-48.0841431115452;Água Comprida - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-48.0841431115452/-20.004954226232186.json;4815119980568100001
-26.765697642847535;-51.61276485741765;Água Doce - SC;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-51.612764857417645/-26.765697642847535.json;5155127160776100001
-2.947105826380995;-42.16644512842886;Água Doce do Maranhão - MA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-42.16644512842886/-2.947105826380995.json;4200103000010400001
-18.518572457238065;-40.99588956591741;Água Doce do Norte - ES;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.99588956591741/-18.518572457238065.json;4083118350300000001
-11.828022130170176;-38.705232962097796;Água Fria - BA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-38.705232962097796/-11.828022130170174.json;3896111630359000001
-14.906428119042179;-47.79542176995478;Água Fria de Goiás - GO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-47.79542176995477/-14.906428119042179.json;4800115000986400001
-22.049740100206023;-47.03995863088502;Aguaí - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-47.03995863088502/-22.049740100206023.json;4700122000610400001
-18.078031675652625;-48.79156221205139;Água Limpa - GO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-48.79156221205139/-18.078031675652625.json;4900118000641400001
-20.974927788521622;-45.42282833834198;Aguanil - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-45.42282833834198/-20.97492778852162.json;4500121000914400001
-6.208693251887891;-38.30856998678647;Água Nova - RN;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-38.30856998678648/-6.208693251887891.json;3800106000335400001
-8.730537985025537;-35.4785578032258;Água Preta - PE;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-35.4785578032258/-8.730537985025538.json;3556108660180100001
-28.21447420859995;-52.05101008040478;Água Santa - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-52.05101008040477/-28.214474208599952.json;5200128000611400001
-9.087264413510397;-37.038512271203736;Águas Belas - PE;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-37.038512271203736/-9.087264413510397.json;3700109000457400001
-21.913234237724982;-46.69189695724676;Águas da Prata - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-46.691896957246755/-21.91323423772498.json;4638121911150000001
-27.053013264147577;-52.95687473517768;Águas de Chapecó - SC;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-52.95687473517768/-27.05301326414758.json;5300127000298400001
-22.474391910815445;-46.6034221780415;Águas de Lindóia - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-46.6034221780415/-22.474391910815445.json;4680122410633100001
-22.85851260851481;-49.260866674440365;Águas de Santa Bárbara - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-49.26086667444037/-22.858512608514808.json;4900123000791400001
-22.60118679713788;-47.87618289044913;Águas de São Pedro - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-47.87618289044913/-22.60118679713788.json;4762122700573100001
-17.04195772417015;-40.97415341150893;Águas Formosas - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.97415341150893/-17.04195772417015.json;4100117000289400001
-26.851570000808334;-52.85333059256804;Águas Frias - SC;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-52.85333059256805/-26.851570000808337.json;5300127000298400001
-15.75548737695872;-48.28660014810417;Águas Lindas de Goiás - GO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-48.28660014810417/-15.75548737695872.json;4811115901152100001
-27.731043442353624;-48.928139316957605;Águas Mornas - SC;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-48.92813931695761/-27.731043442353624.json;4900128000563400001
-15.684142988475086;-41.521588966737426;Águas Vermelhas - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-41.52158896673743/-15.684142988475084.json;4143115680740100001
-29.6083102522577;-53.22657243720633;Agudo - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-53.22657243720633/-29.6083102522577.json;5300130000033400001
-22.57141189058815;-49.10874537985068;Agudos - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-49.10874537985068/-22.571411890588152.json;4900123000791400001
-26.027845994307338;-49.311292727795106;Agudos do Sul - PR;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-49.3112927277951/-26.027845994307338.json;4900126000901400001
-18.971123665401574;-40.74935527507141;Águia Branca - ES;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.74935527507141/-18.971123665401574.json;4093118800213100001
-7.073237422624588;-38.213345737919475;Aguiar - PB;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-38.21334573791948/-7.073237422624587.json;3800107000293400001
-6.487839069401518;-47.51322150716721;Aguiarnópolis - TO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-47.513221507167195/-6.487839069401519.json;4741106650180100001
-19.62555226778986;-41.21401072540039;Aimorés - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-41.21401072540039/-19.625552267789864.json;4106119480082000001
-14.094602335790839;-39.89111201872049;Aiquara - BA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-39.89111201872049/-14.094602335790839.json;4000114000296400001
-6.6051209448452814;-40.29879249748395;Aiuaba - CE;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.29879249748395/-6.605120944845281.json;4038107000583000001
-21.955027725701047;-44.648101767888356;Aiuruoca - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-44.648101767888356/-21.955027725701047.json;4500122000913400001
-28.210279416171645;-53.73731198595515;Ajuricaba - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-53.73731198595515/-28.210279416171645.json;5400128000399400001
-22.18734156071366;-44.66143157039808;Alagoa - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-44.66143157039808/-22.18734156071366.json;4445122450439100001
-7.05967693794648;-35.604137526003974;Alagoa Grande - PB;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-35.60413752600398/-7.05967693794648.json;3568106960574100001
-7.061873970459101;-35.76269592110853;Alagoa Nova - PB;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-35.76269592110853/-7.061873970459101.json;3568106960574100001
-8.495963427968725;-36.75682241990005;Alagoinha - PE;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-36.75682241990005/-8.495963427968725.json;3676108390639000001
-6.953721938718194;-35.52049358216372;Alagoinha - PB;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-35.520493582163716/-6.953721938718194.json;3568106960574000001
-6.949035194458319;-40.91183882109335;Alagoinha do Piauí - PI;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.91183882109334/-6.949035194458319.json;4100107000302400001
-12.101762883346186;-38.39474613391546;Alagoinhas - BA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-38.39474613391546/-12.101762883346183.json;3854112280130000001
-23.548599263627683;-47.86910267183098;Alambari - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-47.86910267183098/-23.548599263627683.json;4766123350609100001
-22.19848317297293;-46.61326281319523;Albertina - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-46.613262813195234/-22.198483172972935.json;4680122410633100001
-2.3948777383234687;-44.53162740845534;Alcântara - MA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-44.53162740845534/-2.3948777383234687.json;4421102530050000001
-3.592792551544329;-40.54478725631017;Alcântaras - CE;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.544787256310165/-3.5927925515443295.json;4034103730109100001
-7.688753947613425;-36.047963324392136;Alcantil - PB;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-36.04796332439213/-7.688753947613426.json;3628107480436100001
-18.209172680177947;-53.74932634871314;Alcinópolis - MS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-53.74932634871314/-18.209172680177943.json;5400118000380400001
-17.473563905484365;-39.40507133171487;Alcobaça - BA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-39.40507133171487/-17.473563905484365.json;3926117730002100001
-4.5028161458139815;-43.38336491739985;Aldeias Altas - MA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-43.383364917399845/-4.502816145813982.json;4334104820076100001
-27.65231928907969;-54.782973205974606;Alecrim - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-54.78297320597461/-27.65231928907969.json;5448127890276100001
-20.71986529045921;-41.51246861428004;Alegre - ES;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-41.51246861428004/-20.719865290459214.json;4148120750138100001
-29.764090611335448;-55.83546204380654;Alegrete - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-55.83546204380653/-29.764090611335448.json;5600130000165400001
-7.195726441589424;-40.80237290145109;Alegrete do Piauí - PI;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.802372901451086/-7.195726441589425.json;4100107000302400001
-27.814109935789503;-54.056045381435716;Alegria - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-54.05604538143572/-27.814109935789503.json;5400128000399400001
-21.827090555577684;-42.74706116561009;Além Paraíba - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-42.74706116561009/-21.827090555577684.json;4259121930342000001
-0.5362327348300067;-55.069865342443606;Alenquer - PA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-55.06986534244361/-0.5362327348300067.json;5500101000197400001
-6.3644300547665615;-37.98925444371822;Alexandria - RN;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-37.98925444371822/-6.3644300547665615.json;3800106000335400001
-16.089082888028567;-48.4823162576802;Alexânia - GO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-48.482316257680196/-16.089082888028567.json;4811115901152100001
-21.389681997053184;-45.966621605081166;Alfenas - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-45.966621605081166/-21.389681997053184.json;4591121660873000001
-20.564334697998788;-40.826946150590594;Alfredo Chaves - ES;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.826946150590594/-20.564334697998788.json;4074120630035100001
-21.934808382562572;-51.395183453310615;Alfredo Marcondes - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-51.39518345331061/-21.93480838256257.json;5138122110435000001
-21.140301183817364;-43.711415663680974;Alfredo Vasconcelos - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-43.71141566368098/-21.140301183817364.json;4376121211155100001
-27.70580251597635;-49.33122221056042;Alfredo Wagner - SC;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-49.33122221056042/-27.705802515976348.json;4950128001822100001
-6.886662577199307;-35.97120063786024;Algodão de Jandaíra - PB;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-35.97120063786024/-6.886662577199308.json;3600107000557400001
-7.349061248684918;-34.93332553082048;Alhandra - PB;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-34.933325530820476/-7.349061248684918.json;3485107140044100001
-7.6030357121019785;-35.1929372799999;Aliança - PE;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-35.1929372799999/-7.603035712101978.json;3500108000066400001
-11.332225453061024;-48.908561943955576;Aliança do Tocantins - TO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-48.90856194395558/-11.332225453061026.json;4900111000303400001
-14.701558012723307;-39.6628517602299;Almadina - BA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-39.6628517602299/-14.701558012723307.json;4000115000319400001
-11.429475123951445;-47.20937029362475;Almas - TO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-47.20937029362475/-11.429475123951446.json;4684111590732100001
0.2843887423854733;-53.893485381837436;Almeirim - PA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-53.893485381837436/0.28438874238547335.json;5400000000237400001
-16.091110932249173;-40.72072413454915;Almenara - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-40.72072413454915/-16.091110932249173.json;4068116280208100001
-6.15444172754666;-37.76266336792127;Almino Afonso - RN;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-37.76266336792127/-6.15444172754666.json;3800106000335400001
-25.296397359245052;-49.3235536947412;Almirante Tamandaré - PR;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-49.3235536947412/-25.29639735924505.json;4926125430923000001
-28.13073189365986;-52.907400509784345;Almirante Tamandaré do Sul - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-52.907400509784345/-28.13073189365986.json;5300128000480400001
-17.69344892984692;-49.46503659553899;Aloândia - GO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-49.46503659553899/-17.69344892984692.json;4910117710771100001
-18.98433273596805;-42.01917206423039;Alpercata - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-42.01917206423039/-18.984332735968053.json;4200119000315400001
-27.21630103054493;-53.063662325333176;Alpestre - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-53.06366232533317/-27.216301030544926.json;5323127180247000001
-20.860645818963686;-46.376013143019506;Alpinópolis - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-46.37601314301951/-20.860645818963686.json;4663120740784100001
-10.05544323688755;-56.36653194933415;Alta Floresta - MT;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-56.36653194933416/-10.05544323688755.json;5610109840289100001
-12.470044841210887;-62.27457394781293;Alta Floresta d 'Oeste - RO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-62.274573947812925/-12.470044841210887.json;6200112000354400001
-20.532934558245472;-49.093978743862436;Altair - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-49.093978743862436/-20.532934558245472.json;4900121000578400001
-6.482676893226977;-53.885047346010936;Altamira - PA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-53.88504734601093/-6.482676893226977.json;5400106000201400001
-4.117773718838813;-45.503330475089406;Altamira do Maranhão - MA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-45.503330475089406/-4.117773718838813.json;4600104000094400001
-24.813703909317788;-52.69152853143259;Altamira do Paraná - PR;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-52.69152853143259/-24.81370390931779.json;5300125000886400001
-6.986110274954967;-39.69913490284042;Altaneira - CE;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-39.69913490284042/-6.986110274954968.json;4000107000590400001
-21.226400746796266;-46.153277537803184;Alterosa - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-46.15327753780318/-21.226400746796262.json;4600121000721400001
-8.490165321700031;-36.09770606267792;Altinho - PE;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-36.09770606267792/-8.490165321700033.json;3596108290550100001
-21.0176443169564;-47.38624047256175;Altinópolis - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-47.38624047256175/-21.0176443169564.json;4711120910820000001
-28.8046834206461;-52.98894509705357;Alto Alegre - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-52.98894509705358/-28.8046834206461.json;5300129000407400001
-21.612501668083354;-50.19189760997321;Alto Alegre - SP;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-50.19189760997321/-21.61250166808335.json;5000122000455400001
3.0781534160233512;-62.755355010949046;Alto Alegre - RR;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-62.75535501094905/3.0781534160233512.json;6300003000550400001
-4.216356795047947;-44.38915929666442;Alto Alegre do Maranhão - MA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-44.38915929666442/-4.216356795047946.json;4476104210025000001
-3.88050007557988;-46.00770670002197;Alto Alegre do Pindaré - MA;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-46.007706700021984/-3.8805000755798797.json;4600104000094400001
-12.593563300349818;-61.88082013385824;Alto Alegre dos Parecis - RO;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-61.88082013385824/-12.593563300349818.json;6200113000160400001
-17.445014362633266;-53.46924448953457;Alto Araguaia - MT;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-53.46924448953457/-17.445014362633266.json;5328117810875100001
-27.422068736466564;-51.924544820028885;Alto Bela Vista - SC;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-51.92454482002888/-27.422068736466564.json;5200127000927400001
-11.810751422665811;-51.75006250879228;Alto Boa Vista - MT;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-51.75006250879229/-11.81075142266581.json;5200112000305400001
-20.458886341222414;-41.86533799069804;Alto Caparaó - MG;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-41.86533799069804/-20.458886341222414.json;4190120510843000001
-5.3621970664880445;-36.723510723319436;Alto do Rodrigues - RN;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-36.72351072331944/-5.362197066488045.json;3677105120003100001
-29.363023238827324;-51.30526203680794;Alto Feliz - RS;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-51.305262036807946/-29.363023238827324.json;5120129160759000001
-16.888248689434644;-53.59026410977563;Alto Garças - MT;http://sisdagro.inmet.gov.br/sisdagro/app/estacoes/proxima/-53.59026410977563/-16.888248689434644.json;5400117000610400001
